town_city,year,Statistic,Value
Sandgate,2016,Australian ballot Turnout (%),0.475
Sandgate,2016,ab_towns_absentee_votes,9
Sandgate,2016,Absentee Ballot Turnout (%),0.069
Shaftsbury,2016,tm_checklist_voters,2466
Shaftsbury,2016,highest_flr_vote_count,100
Shaftsbury,2016,Floor vote Turnout (%),0.041
Shaftsbury,2016,ab_towns_num_voted,1122
Shaftsbury,2016,Australian ballot Turnout (%),0.455
Shaftsbury,2016,ab_towns_absentee_votes,106
Shaftsbury,2016,Absentee Ballot Turnout (%),0.094
Sharon,2016,tm_checklist_voters,1001
Sharon,2016,highest_flr_vote_count,NA
Sharon,2016,Floor vote Turnout (%),NA
Sharon,2016,ab_towns_num_voted,484
Sharon,2016,Australian ballot Turnout (%),0.484
Sharon,2016,ab_towns_absentee_votes,27
Sharon,2016,Absentee Ballot Turnout (%),0.056
Sheffield,2016,tm_checklist_voters,453
Sheffield,2016,highest_flr_vote_count,61
Sheffield,2016,Floor vote Turnout (%),0.135
Sheffield,2016,ab_towns_num_voted,168
Sheffield,2016,Australian ballot Turnout (%),0.371
Sheffield,2016,ab_towns_absentee_votes,10
Sheffield,2016,Absentee Ballot Turnout (%),0.06
Shrewsbury,2016,tm_checklist_voters,857
Shrewsbury,2016,highest_flr_vote_count,NA
Shrewsbury,2016,Floor vote Turnout (%),NA
Shrewsbury,2016,ab_towns_num_voted,430
Shrewsbury,2016,Australian ballot Turnout (%),0.502
Shrewsbury,2016,ab_towns_absentee_votes,74
Shrewsbury,2016,Absentee Ballot Turnout (%),0.172
South Hero,2016,tm_checklist_voters,1362
South Hero,2016,highest_flr_vote_count,80
South Hero,2016,Floor vote Turnout (%),0.059
South Hero,2016,ab_towns_num_voted,764
South Hero,2016,Australian ballot Turnout (%),0.561
South Hero,2016,ab_towns_absentee_votes,106
South Hero,2016,Absentee Ballot Turnout (%),0.139
South Royalton,2016,tm_checklist_voters,1986
South Royalton,2016,highest_flr_vote_count,NA
South Royalton,2016,Floor vote Turnout (%),NA
South Royalton,2016,ab_towns_num_voted,766
South Royalton,2016,Australian ballot Turnout (%),0.386
South Royalton,2016,ab_towns_absentee_votes,61
South Royalton,2016,Absentee Ballot Turnout (%),0.08
Springfield,2016,tm_checklist_voters,6587
Springfield,2016,highest_flr_vote_count,NA
Springfield,2016,Floor vote Turnout (%),NA
Springfield,2016,ab_towns_num_voted,2527
Springfield,2016,Australian ballot Turnout (%),0.384
Springfield,2016,ab_towns_absentee_votes,321
Springfield,2016,Absentee Ballot Turnout (%),0.127
St Albans Town,2016,tm_checklist_voters,4013
St Albans Town,2016,highest_flr_vote_count,NA
St Albans Town,2016,Floor vote Turnout (%),NA
St Albans Town,2016,ab_towns_num_voted,1852
St Albans Town,2016,Australian ballot Turnout (%),0.462
St Albans Town,2016,ab_towns_absentee_votes,276
St Albans Town,2016,Absentee Ballot Turnout (%),0.149
St. Albans City,2016,tm_checklist_voters,4454
St. Albans City,2016,highest_flr_vote_count,NA
St. Albans City,2016,Floor vote Turnout (%),NA
St. Albans City,2016,ab_towns_num_voted,1500
St. Albans City,2016,Australian ballot Turnout (%),0.337
St. Albans City,2016,ab_towns_absentee_votes,199
St. Albans City,2016,Absentee Ballot Turnout (%),0.133
St. George,2016,tm_checklist_voters,450
St. George,2016,highest_flr_vote_count,35
St. George,2016,Floor vote Turnout (%),0.078
St. George,2016,ab_towns_num_voted,NA
St. George,2016,Australian ballot Turnout (%),NA
St. George,2016,ab_towns_absentee_votes,NA
St. George,2016,Absentee Ballot Turnout (%),NA
St. Johnsbury,2016,tm_checklist_voters,4841
St. Johnsbury,2016,highest_flr_vote_count,NA
St. Johnsbury,2016,Floor vote Turnout (%),NA
St. Johnsbury,2016,ab_towns_num_voted,1934
St. Johnsbury,2016,Australian ballot Turnout (%),0.4
St. Johnsbury,2016,ab_towns_absentee_votes,257
St. Johnsbury,2016,Absentee Ballot Turnout (%),0.133
Stamford,2016,tm_checklist_voters,579
Stamford,2016,highest_flr_vote_count,45
Stamford,2016,Floor vote Turnout (%),0.078
Stamford,2016,ab_towns_num_voted,281
Stamford,2016,Australian ballot Turnout (%),0.485
Stamford,2016,ab_towns_absentee_votes,11
Stamford,2016,Absentee Ballot Turnout (%),0.039
Stannard,2016,tm_checklist_voters,128
Stannard,2016,highest_flr_vote_count,21
Stannard,2016,Floor vote Turnout (%),0.164
Stannard,2016,ab_towns_num_voted,NA
Stannard,2016,Australian ballot Turnout (%),NA
Stannard,2016,ab_towns_absentee_votes,NA
Stannard,2016,Absentee Ballot Turnout (%),NA
Starksboro,2016,tm_checklist_voters,1296
Starksboro,2016,highest_flr_vote_count,180
Starksboro,2016,Floor vote Turnout (%),0.139
Starksboro,2016,ab_towns_num_voted,641
Starksboro,2016,Australian ballot Turnout (%),0.495
Starksboro,2016,ab_towns_absentee_votes,71
Starksboro,2016,Absentee Ballot Turnout (%),0.111
Stockbridge,2016,tm_checklist_voters,504
Stockbridge,2016,highest_flr_vote_count,75
Stockbridge,2016,Floor vote Turnout (%),0.149
Stockbridge,2016,ab_towns_num_voted,NA
Stockbridge,2016,Australian ballot Turnout (%),NA
Stockbridge,2016,ab_towns_absentee_votes,NA
Stockbridge,2016,Absentee Ballot Turnout (%),NA
Strafford,2016,tm_checklist_voters,898
Strafford,2016,highest_flr_vote_count,165
Strafford,2016,Floor vote Turnout (%),0.184
Strafford,2016,ab_towns_num_voted,NA
Strafford,2016,Australian ballot Turnout (%),NA
Strafford,2016,ab_towns_absentee_votes,NA
Strafford,2016,Absentee Ballot Turnout (%),NA
Stratton,2016,tm_checklist_voters,173
Stratton,2016,highest_flr_vote_count,38
Stratton,2016,Floor vote Turnout (%),0.22
Stratton,2016,ab_towns_num_voted,NA
Stratton,2016,Australian ballot Turnout (%),NA
Stratton,2016,ab_towns_absentee_votes,NA
Stratton,2016,Absentee Ballot Turnout (%),NA
Sunderland,2016,tm_checklist_voters,654
Sunderland,2016,highest_flr_vote_count,55
Sunderland,2016,Floor vote Turnout (%),0.084
Sunderland,2016,ab_towns_num_voted,282
Sunderland,2016,Australian ballot Turnout (%),0.431
Sunderland,2016,ab_towns_absentee_votes,16
Sunderland,2016,Absentee Ballot Turnout (%),0.057
Thetford,2016,tm_checklist_voters,2167
Thetford,2016,highest_flr_vote_count,175
Thetford,2016,Floor vote Turnout (%),0.081
Thetford,2016,ab_towns_num_voted,NA
Thetford,2016,Australian ballot Turnout (%),NA
Thetford,2016,ab_towns_absentee_votes,NA
Thetford,2016,Absentee Ballot Turnout (%),NA
Tinmouth,2016,tm_checklist_voters,407
Tinmouth,2016,highest_flr_vote_count,100
Tinmouth,2016,Floor vote Turnout (%),0.246
Tinmouth,2016,ab_towns_num_voted,279
Tinmouth,2016,Australian ballot Turnout (%),0.686
Tinmouth,2016,ab_towns_absentee_votes,39
Tinmouth,2016,Absentee Ballot Turnout (%),0.14
Topsham,2016,tm_checklist_voters,790
Topsham,2016,highest_flr_vote_count,76
Topsham,2016,Floor vote Turnout (%),0.096
Topsham,2016,ab_towns_num_voted,NA
Topsham,2016,Australian ballot Turnout (%),NA
Topsham,2016,ab_towns_absentee_votes,NA
Topsham,2016,Absentee Ballot Turnout (%),NA
Townshend,2016,tm_checklist_voters,951
Townshend,2016,highest_flr_vote_count,109
Townshend,2016,Floor vote Turnout (%),0.115
Townshend,2016,ab_towns_num_voted,NA
Townshend,2016,Australian ballot Turnout (%),NA
Townshend,2016,ab_towns_absentee_votes,NA
Townshend,2016,Absentee Ballot Turnout (%),NA
Tunbridge,2016,tm_checklist_voters,919
Tunbridge,2016,highest_flr_vote_count,NA
Tunbridge,2016,Floor vote Turnout (%),NA
Tunbridge,2016,ab_towns_num_voted,NA
Tunbridge,2016,Australian ballot Turnout (%),NA
Tunbridge,2016,ab_towns_absentee_votes,NA
Tunbridge,2016,Absentee Ballot Turnout (%),NA
Underhill,2016,tm_checklist_voters,2403
Underhill,2016,highest_flr_vote_count,NA
Underhill,2016,Floor vote Turnout (%),NA
Underhill,2016,ab_towns_num_voted,1276
Underhill,2016,Australian ballot Turnout (%),0.531
Underhill,2016,ab_towns_absentee_votes,222
Underhill,2016,Absentee Ballot Turnout (%),0.174
Vernon,2016,tm_checklist_voters,1738
Vernon,2016,highest_flr_vote_count,NA
Vernon,2016,Floor vote Turnout (%),NA
Vernon,2016,ab_towns_num_voted,917
Vernon,2016,Australian ballot Turnout (%),0.528
Vernon,2016,ab_towns_absentee_votes,282
Vernon,2016,Absentee Ballot Turnout (%),0.308
Waitsfield,2016,tm_checklist_voters,1387
Waitsfield,2016,highest_flr_vote_count,168
Waitsfield,2016,Floor vote Turnout (%),0.121
Waitsfield,2016,ab_towns_num_voted,746
Waitsfield,2016,Australian ballot Turnout (%),0.538
Waitsfield,2016,ab_towns_absentee_votes,47
Waitsfield,2016,Absentee Ballot Turnout (%),0.063
Walden,2016,tm_checklist_voters,669
Walden,2016,highest_flr_vote_count,NA
Walden,2016,Floor vote Turnout (%),NA
Walden,2016,ab_towns_num_voted,335
Walden,2016,Australian ballot Turnout (%),0.501
Walden,2016,ab_towns_absentee_votes,56
Walden,2016,Absentee Ballot Turnout (%),0.167
Wallingford,2016,tm_checklist_voters,1456
Wallingford,2016,highest_flr_vote_count,62
Wallingford,2016,Floor vote Turnout (%),0.043
Wallingford,2016,ab_towns_num_voted,699
Wallingford,2016,Australian ballot Turnout (%),0.48
Wallingford,2016,ab_towns_absentee_votes,86
Wallingford,2016,Absentee Ballot Turnout (%),0.123
Wardsboro,2016,tm_checklist_voters,502
Wardsboro,2016,highest_flr_vote_count,49
Wardsboro,2016,Floor vote Turnout (%),0.098
Wardsboro,2016,ab_towns_num_voted,NA
Wardsboro,2016,Australian ballot Turnout (%),NA
Wardsboro,2016,ab_towns_absentee_votes,NA
Wardsboro,2016,Absentee Ballot Turnout (%),NA
Warren,2016,tm_checklist_voters,1381
Warren,2016,highest_flr_vote_count,140
Warren,2016,Floor vote Turnout (%),0.101
Warren,2016,ab_towns_num_voted,NA
Warren,2016,Australian ballot Turnout (%),NA
Warren,2016,ab_towns_absentee_votes,NA
Warren,2016,Absentee Ballot Turnout (%),NA
Washington,2016,tm_checklist_voters,752
Washington,2016,highest_flr_vote_count,60
Washington,2016,Floor vote Turnout (%),0.08
Washington,2016,ab_towns_num_voted,320
Washington,2016,Australian ballot Turnout (%),0.426
Washington,2016,ab_towns_absentee_votes,32
Washington,2016,Absentee Ballot Turnout (%),0.1
Waterbury,2016,tm_checklist_voters,3812
Waterbury,2016,highest_flr_vote_count,200
Waterbury,2016,Floor vote Turnout (%),0.052
Waterbury,2016,ab_towns_num_voted,1804
Waterbury,2016,Australian ballot Turnout (%),0.473
Waterbury,2016,ab_towns_absentee_votes,253
Waterbury,2016,Absentee Ballot Turnout (%),0.14
Waterford,2016,tm_checklist_voters,914
Waterford,2016,highest_flr_vote_count,NA
Waterford,2016,Floor vote Turnout (%),NA
Waterford,2016,ab_towns_num_voted,399
Waterford,2016,Australian ballot Turnout (%),0.437
Waterford,2016,ab_towns_absentee_votes,36
Waterford,2016,Absentee Ballot Turnout (%),0.09
Waterville,2016,tm_checklist_voters,545
Waterville,2016,highest_flr_vote_count,33
Waterville,2016,Floor vote Turnout (%),0.061
Waterville,2016,ab_towns_num_voted,NA
Waterville,2016,Australian ballot Turnout (%),NA
Waterville,2016,ab_towns_absentee_votes,NA
Waterville,2016,Absentee Ballot Turnout (%),NA
West Fairlee,2016,tm_checklist_voters,470
West Fairlee,2016,highest_flr_vote_count,NA
West Fairlee,2016,Floor vote Turnout (%),NA
West Fairlee,2016,ab_towns_num_voted,179
West Fairlee,2016,Australian ballot Turnout (%),0.381
West Fairlee,2016,ab_towns_absentee_votes,12
West Fairlee,2016,Absentee Ballot Turnout (%),0.067
West Halifax,2016,tm_checklist_voters,533
West Halifax,2016,highest_flr_vote_count,NA
West Halifax,2016,Floor vote Turnout (%),NA
West Halifax,2016,ab_towns_num_voted,338
West Halifax,2016,Australian ballot Turnout (%),0.634
West Halifax,2016,ab_towns_absentee_votes,63
West Halifax,2016,Absentee Ballot Turnout (%),0.186
West Haven,2016,tm_checklist_voters,169
West Haven,2016,highest_flr_vote_count,21
West Haven,2016,Floor vote Turnout (%),0.124
West Haven,2016,ab_towns_num_voted,103
West Haven,2016,Australian ballot Turnout (%),0.609
West Haven,2016,ab_towns_absentee_votes,3
West Haven,2016,Absentee Ballot Turnout (%),0.029
West Rutland,2016,tm_checklist_voters,1529
West Rutland,2016,highest_flr_vote_count,40
West Rutland,2016,Floor vote Turnout (%),0.026
West Rutland,2016,ab_towns_num_voted,621
West Rutland,2016,Australian ballot Turnout (%),0.406
West Rutland,2016,ab_towns_absentee_votes,44
West Rutland,2016,Absentee Ballot Turnout (%),0.071
West Windsor,2016,tm_checklist_voters,825
West Windsor,2016,highest_flr_vote_count,198
West Windsor,2016,Floor vote Turnout (%),0.24
West Windsor,2016,ab_towns_num_voted,NA
West Windsor,2016,Australian ballot Turnout (%),NA
West Windsor,2016,ab_towns_absentee_votes,NA
West Windsor,2016,Absentee Ballot Turnout (%),NA
Westfield,2016,tm_checklist_voters,381
Westfield,2016,highest_flr_vote_count,56
Westfield,2016,Floor vote Turnout (%),0.147
Westfield,2016,ab_towns_num_voted,184
Westfield,2016,Australian ballot Turnout (%),0.483
Westfield,2016,ab_towns_absentee_votes,24
Westfield,2016,Absentee Ballot Turnout (%),0.13
Westford,2016,tm_checklist_voters,1528
Westford,2016,highest_flr_vote_count,95
Westford,2016,Floor vote Turnout (%),0.062
Westford,2016,ab_towns_num_voted,826
Westford,2016,Australian ballot Turnout (%),0.541
Westford,2016,ab_towns_absentee_votes,113
Westford,2016,Absentee Ballot Turnout (%),0.137
Westminster,2016,tm_checklist_voters,2311
Westminster,2016,highest_flr_vote_count,216
Westminster,2016,Floor vote Turnout (%),0.093
Westminster,2016,ab_towns_num_voted,1197
Westminster,2016,Australian ballot Turnout (%),0.518
Westminster,2016,ab_towns_absentee_votes,106
Westminster,2016,Absentee Ballot Turnout (%),0.089
Westmore,2016,tm_checklist_voters,279
Westmore,2016,highest_flr_vote_count,61
Westmore,2016,Floor vote Turnout (%),0.219
Westmore,2016,ab_towns_num_voted,NA
Westmore,2016,Australian ballot Turnout (%),NA
Westmore,2016,ab_towns_absentee_votes,NA
Westmore,2016,Absentee Ballot Turnout (%),NA
Whitingham,2016,tm_checklist_voters,867
Whitingham,2016,highest_flr_vote_count,100
Whitingham,2016,Floor vote Turnout (%),0.115
Whitingham,2016,ab_towns_num_voted,329
Whitingham,2016,Australian ballot Turnout (%),0.379
Whitingham,2016,ab_towns_absentee_votes,21
Whitingham,2016,Absentee Ballot Turnout (%),0.064
Williamstown,2016,tm_checklist_voters,2002
Williamstown,2016,highest_flr_vote_count,115
Williamstown,2016,Floor vote Turnout (%),0.057
Williamstown,2016,ab_towns_num_voted,862
Williamstown,2016,Australian ballot Turnout (%),0.431
Williamstown,2016,ab_towns_absentee_votes,110
Williamstown,2016,Absentee Ballot Turnout (%),0.128
Williston,2016,tm_checklist_voters,8420
Williston,2016,highest_flr_vote_count,NA
Williston,2016,Floor vote Turnout (%),NA
Williston,2016,ab_towns_num_voted,3434
Williston,2016,Australian ballot Turnout (%),0.408
Williston,2016,ab_towns_absentee_votes,515
Williston,2016,Absentee Ballot Turnout (%),0.15
Wilmington,2016,tm_checklist_voters,1475
Wilmington,2016,highest_flr_vote_count,NA
Wilmington,2016,Floor vote Turnout (%),NA
Wilmington,2016,ab_towns_num_voted,661
Wilmington,2016,Australian ballot Turnout (%),0.448
Wilmington,2016,ab_towns_absentee_votes,76
Wilmington,2016,Absentee Ballot Turnout (%),0.115
Windham,2016,tm_checklist_voters,311
Windham,2016,highest_flr_vote_count,152
Windham,2016,Floor vote Turnout (%),0.489
Windham,2016,ab_towns_num_voted,102
Windham,2016,Australian ballot Turnout (%),0.328
Windham,2016,ab_towns_absentee_votes,18
Windham,2016,Absentee Ballot Turnout (%),0.176
Winhall,2016,tm_checklist_voters,609
Winhall,2016,highest_flr_vote_count,100
Winhall,2016,Floor vote Turnout (%),0.164
Winhall,2016,ab_towns_num_voted,336
Winhall,2016,Australian ballot Turnout (%),0.552
Winhall,2016,ab_towns_absentee_votes,37
Winhall,2016,Absentee Ballot Turnout (%),0.11
Winooski,2016,tm_checklist_voters,4685
Winooski,2016,highest_flr_vote_count,NA
Winooski,2016,Floor vote Turnout (%),NA
Winooski,2016,ab_towns_num_voted,1867
Winooski,2016,Australian ballot Turnout (%),0.399
Winooski,2016,ab_towns_absentee_votes,157
Winooski,2016,Absentee Ballot Turnout (%),0.084
Wolcott,2016,tm_checklist_voters,1036
Wolcott,2016,highest_flr_vote_count,78
Wolcott,2016,Floor vote Turnout (%),0.075
Wolcott,2016,ab_towns_num_voted,392
Wolcott,2016,Australian ballot Turnout (%),0.378
Wolcott,2016,ab_towns_absentee_votes,45
Wolcott,2016,Absentee Ballot Turnout (%),0.115
Woodbury,2016,tm_checklist_voters,667
Woodbury,2016,highest_flr_vote_count,120
Woodbury,2016,Floor vote Turnout (%),0.18
Woodbury,2016,ab_towns_num_voted,NA
Woodbury,2016,Australian ballot Turnout (%),NA
Woodbury,2016,ab_towns_absentee_votes,NA
Woodbury,2016,Absentee Ballot Turnout (%),NA
Woodford,2016,tm_checklist_voters,254
Woodford,2016,highest_flr_vote_count,NA
Woodford,2016,Floor vote Turnout (%),NA
Woodford,2016,ab_towns_num_voted,118
Woodford,2016,Australian ballot Turnout (%),0.465
Woodford,2016,ab_towns_absentee_votes,8
Woodford,2016,Absentee Ballot Turnout (%),0.068
Worcester,2016,tm_checklist_voters,728
Worcester,2016,highest_flr_vote_count,NA
Worcester,2016,Floor vote Turnout (%),NA
Worcester,2016,ab_towns_num_voted,411
Worcester,2016,Australian ballot Turnout (%),0.565
Worcester,2016,ab_towns_absentee_votes,52
Worcester,2016,Absentee Ballot Turnout (%),0.127
Floor Vote Total,2016,tm_checklist_voters,132436
Floor Vote Total,2016,highest_flr_vote_count,12180
Floor Vote Total,2016,Floor vote Turnout (%),0.092
Floor Vote Total,2016,ab_towns_num_voted,NA
Floor Vote Total,2016,Australian ballot Turnout (%),NA
Floor Vote Total,2016,ab_towns_absentee_votes,NA
Floor Vote Total,2016,Absentee Ballot Turnout (%),NA
Addison,2017,tm_checklist_voters,1026
Addison,2017,highest_flr_vote_count,NA
Addison,2017,Floor vote Turnout (%),NA
Addison,2017,ab_towns_num_voted,252
Addison,2017,Australian ballot Turnout (%),0.246
Addison,2017,ab_towns_absentee_votes,8
Addison,2017,Absentee Ballot Turnout (%),0.032
Albany,2017,tm_checklist_voters,644
Albany,2017,highest_flr_vote_count,92
Albany,2017,Floor vote Turnout (%),0.143
Albany,2017,ab_towns_num_voted,NA
Albany,2017,Australian ballot Turnout (%),NA
Albany,2017,ab_towns_absentee_votes,NA
Albany,2017,Absentee Ballot Turnout (%),NA
Arlington,2017,tm_checklist_voters,1702
Arlington,2017,highest_flr_vote_count,NA
Arlington,2017,Floor vote Turnout (%),NA
Arlington,2017,ab_towns_num_voted,404
Arlington,2017,Australian ballot Turnout (%),0.237
Arlington,2017,ab_towns_absentee_votes,31
Arlington,2017,Absentee Ballot Turnout (%),0.077
Athens,2017,tm_checklist_voters,223
Athens,2017,highest_flr_vote_count,79
Athens,2017,Floor vote Turnout (%),0.354
Athens,2017,ab_towns_num_voted,NA
Athens,2017,Australian ballot Turnout (%),NA
Athens,2017,ab_towns_absentee_votes,NA
Athens,2017,Absentee Ballot Turnout (%),NA
Bakersfield,2017,tm_checklist_voters,908
Bakersfield,2017,highest_flr_vote_count,65
Bakersfield,2017,Floor vote Turnout (%),0.072
Bakersfield,2017,ab_towns_num_voted,165
Bakersfield,2017,Australian ballot Turnout (%),0.182
Bakersfield,2017,ab_towns_absentee_votes,10
Bakersfield,2017,Absentee Ballot Turnout (%),0.061
Baltimore,2017,tm_checklist_voters,179
Baltimore,2017,highest_flr_vote_count,24
Baltimore,2017,Floor vote Turnout (%),0.134
Baltimore,2017,ab_towns_num_voted,NA
Baltimore,2017,Australian ballot Turnout (%),NA
Baltimore,2017,ab_towns_absentee_votes,NA
Baltimore,2017,Absentee Ballot Turnout (%),NA
Barnard,2017,tm_checklist_voters,692
Barnard,2017,highest_flr_vote_count,88
Barnard,2017,Floor vote Turnout (%),0.127
Barnard,2017,ab_towns_num_voted,NA
Barnard,2017,Australian ballot Turnout (%),NA
Barnard,2017,ab_towns_absentee_votes,NA
Barnard,2017,Absentee Ballot Turnout (%),NA
Barnet,2017,tm_checklist_voters,1385
Barnet,2017,highest_flr_vote_count,250
Barnet,2017,Floor vote Turnout (%),0.181
Barnet,2017,ab_towns_num_voted,NA
Barnet,2017,Australian ballot Turnout (%),NA
Barnet,2017,ab_towns_absentee_votes,NA
Barnet,2017,Absentee Ballot Turnout (%),NA
Barton,2017,tm_checklist_voters,1785
Barton,2017,highest_flr_vote_count,NA
Barton,2017,Floor vote Turnout (%),NA
Barton,2017,ab_towns_num_voted,84
Barton,2017,Australian ballot Turnout (%),0.047
Barton,2017,ab_towns_absentee_votes,6
Barton,2017,Absentee Ballot Turnout (%),0.071
Belvidere,2017,tm_checklist_voters,241
Belvidere,2017,highest_flr_vote_count,67
Belvidere,2017,Floor vote Turnout (%),0.278
Belvidere,2017,ab_towns_num_voted,40
Belvidere,2017,Australian ballot Turnout (%),0.166
Belvidere,2017,ab_towns_absentee_votes,NA
Belvidere,2017,Absentee Ballot Turnout (%),NA
Bennington,2017,tm_checklist_voters,8725
Bennington,2017,highest_flr_vote_count,NA
Bennington,2017,Floor vote Turnout (%),NA
